Date,Viewcount,Likes,Post Link,Description
"Sep 24, 2014",,2,https://twitter.com/DSSAmsterdam/status/514742958143590400,Testing some new toys at the @medialab020: #twine by @supermechanical and #lightbluebean by @PunchThrough http://t.co/aQQBpP… 
"Sep 24, 2014",,,https://twitter.com/DSSAmsterdam/status/514695032079929344,We've signed up for the #foodwaste polderhack! Who'll join us? #hva #DDW 
"Sep 23, 2014",,,https://twitter.com/DSSAmsterdam/status/514351271412006912,link to immovator livestream crossmedia cafe http://t.co/VZNqQGAaoj starting 2pm #hva 
"Sep 22, 2014",,,https://twitter.com/DSSAmsterdam/status/514017838760460290,@daphnedepasse mo/thu 22:30 and 18:00 fri/sat
"Sep 22, 2014",,1,https://twitter.com/DSSAmsterdam/status/514001122223460352,checking out Easel: a fun way to design and make projects from real materials. http://t.co/UiJr6RirSM #hva 
"Sep 19, 2014",,,https://twitter.com/DSSAmsterdam/status/512930636328615936,stumbled upon http://t.co/zxMNUkZi0Y showing #foodwaste per second. Interesting insight for the foodwaste project we're working on. #hva 
"Sep 19, 2014",,1,https://twitter.com/DSSAmsterdam/status/512858506861768704,Using http://t.co/Es51loBtXL to get our problem statements clear @THNK_org #hva 
"Sep 17, 2014",,,https://twitter.com/DSSAmsterdam/status/512186758768111616,check out our prototyping & tinkering toolset and add hi + low tech solutions to our pinterest board: http://t.co/3TKkx3VKD9 #hva 
"Sep 17, 2014",,,https://twitter.com/DSSAmsterdam/status/512174769924734976,Hello Twine! #hva http://t.co/BAIwm07SPt 
"Sep 17, 2014",,,https://twitter.com/DSSAmsterdam/status/512174630548017152,Exploring possibilities with lightblue bean in our foodwaste project #hva http://t.co/JSOE7tTIbV 
"Sep 17, 2014",,1,https://twitter.com/DSSAmsterdam/status/512174269145841664,Tinkering with #littlebits #hva http://t.co/OXn87v1Dqx 
"Sep 17, 2014",,1,https://twitter.com/DSSAmsterdam/status/512165425745260544,"program & speakers MyCreativity Sweatshop, 20/21 Nov. in Amsterdam: http://t.co/7oHKBkEwNF #MyC #thereisnoappforthis #IN… "
"Sep 16, 2014",,1,https://twitter.com/DSSAmsterdam/status/511806484666408960,“Really nice to see our program work here at @medialab020 #scrum + #designmethods. Getting things done while fostering creativity!” #hva 
"Sep 15, 2014",,,https://twitter.com/DSSAmsterdam/status/511590704401760256,MediaLAB featured in IDEIA magazine (Brazil) – MediaLAB Amsterdam http://t.co/ZR982Xd1AL #hva 
"Sep 11, 2014",,,https://twitter.com/DSSAmsterdam/status/510083788924542976,Bangalore & Amsterdam @Cisco Telepresence facilities. Working on #InternetofEverything Garbage & Waste solutions #hva http://t.co/QrYTe3FkT4 
"Sep 11, 2014",,,https://twitter.com/DSSAmsterdam/status/510083471600279552,Bangalore & Amsterdam in one room @Cisco Telepresence facilities. Working on #InternetofEverything with smart Garbage & Waste solutions #hva 
"Sep 9, 2014",,,https://twitter.com/DSSAmsterdam/status/509273083027263488,"MediaLAB Alumni Sanrdo Miccoli, @thebigsebawski and Marissa Memelink sharing their experiences from the projects they did in the MediaLAB "
"Sep 9, 2014",,2,https://twitter.com/DSSAmsterdam/status/509250267410604032,"HvA CREATE-IT applied research, where MediaLAB is part of, in a nutshell, https://t.co/HcmBx1DlBp "
"Sep 9, 2014",,1,https://twitter.com/DSSAmsterdam/status/509247725284892672,@demadera on dutch design culture & characteristics #hva http://t.co/G0CdvdvtvH 
"Sep 8, 2014",,,https://twitter.com/DSSAmsterdam/status/508915550316400640,Introducing our new designmethod planboard and scrumboard. Ideal for using scrum in designprocesses #hva http://t.co/7SiyHuRtLv 
"Sep 8, 2014",,1,https://twitter.com/DSSAmsterdam/status/508891235248250880,The international group fall2014: http://t.co/j8p8YB7Gqr #hva 
"Sep 8, 2014",,,https://twitter.com/DSSAmsterdam/status/508888066904571904,MediaLAB Amsterdam from a students perspective: https://t.co/fFVgqi9fvY #hva 
"Sep 4, 2014",,1,https://twitter.com/DSSAmsterdam/status/507588374505345025,"“@marioponte: New semester, new students. Get to know them soon at http://t.co/vCz7qHyb4r #hva @medialab020 http://t.co/5shJbb8Aq3” "
"Sep 3, 2014",,1,https://twitter.com/DSSAmsterdam/status/507042279039987712,"Ready, Set, Go! Staring with 6 new projects today! Interested in what we're doing? We'll be writing about it at http://t.co/PUBpdBNn1u #hva "
"Sep 3, 2014",,1,https://twitter.com/DSSAmsterdam/status/507041900927664128,Sandro Miccoli and Sieta Van Horck from @medialab020 joined our team. Click http://t.co/5FAgVSNgwN to know about them. 
"Sep 2, 2014",,1,https://twitter.com/DSSAmsterdam/status/506710009708052481,Nieuws: Design Lab UT zet ontwerpproces op z'n kop http://t.co/Q5ytLSNKbs #utwente 
"Sep 1, 2014",,2,https://twitter.com/DSSAmsterdam/status/506290842785837056,Exciting demo night at @wemakevr another cool project for the @medialab020 http://t.co/tundhdljeT 
"Aug 29, 2014",,,https://twitter.com/DSSAmsterdam/status/505212509616234497,"Great week with people from srishti, IIIT-B, Arduino Bangalore, CIS and Fields of view. #hva "
"Aug 27, 2014",,6,https://twitter.com/DSSAmsterdam/status/504492215247183872,Started a project about citizen engagement in Smart cities with @fovlabs and @Cisco in Bangalore and Amsterdam #hva http://t.co/tYsCod7rml 
"Aug 26, 2014",,,https://twitter.com/DSSAmsterdam/status/504293427446841344,Nice meeting with @sanderhermsen on validating the #games4therapy application developed @medialab020 last semester 
"Aug 25, 2014",,1,https://twitter.com/DSSAmsterdam/status/503762310716866560,On our way to @fovlabs 
"Aug 23, 2014",,2,https://twitter.com/DSSAmsterdam/status/503043992918167552,Gelezen op @volkskrant: Nederlandse gamesjournalist scoort internationaal met eigen game ism joris dormans #hva http://t.co/TGu4GdN1JJ 
"Aug 19, 2014",,3,https://twitter.com/DSSAmsterdam/status/501842149324115968,Back to work! Getting ready for the new students and the new semester at the @medialab020 #lasercutting #prototypes http://t… 
"Aug 14, 2014",,1,https://twitter.com/DSSAmsterdam/status/499802333321371650,@Daankrn @SlackHQ yes! That might work awesome for us.
"Aug 7, 2014",,4,https://twitter.com/DSSAmsterdam/status/497305442637606912,Wat mag je als burger allemaal wel en niet met een drone? Een juridisch vacuüm dreigt: http://t.co/4GiGZZ15Kw 
"Aug 7, 2014",,,https://twitter.com/DSSAmsterdam/status/497305177968631808,State of the Developer Nation: The App Economy Consolidates Before the Next Gold Rush | VisionMobile http://t.co/QzFvqjnDFK 
"Aug 7, 2014",,1,https://twitter.com/DSSAmsterdam/status/497257979649871872,This Is The New Foursquare http://t.co/znjaMMvpCv via @techcrunch 
"Jul 23, 2014",,48,https://twitter.com/DSSAmsterdam/status/491827798282358784,"POP Gets $700K To Make Prototyping Apps Easy, Releases Second Version http://t.co/JyojSN880r by @catherineshu "
"Jul 23, 2014",,76,https://twitter.com/DSSAmsterdam/status/491827746604326912,Liberio is a new platform for simple eBook creation and publishing straight from Google Drive http://t.co/h6IdpSStJX 
"Jul 16, 2014",,,https://twitter.com/DSSAmsterdam/status/489389790266400769,The light blue beans arrived! :-) http://t.co/vWWHvk5jVU 
"Jul 14, 2014",,15,https://twitter.com/DSSAmsterdam/status/488770236536348673,"Erg blij met nieuwe #TwitterAnalytics, voor het eerst echt inzicht in bereik en effectiviteit! http://t.co/aI6W5dc2cQ htt… "
"Jul 14, 2014",,,https://twitter.com/DSSAmsterdam/status/488661539474661376,reality check on Creative Industries by @INCAmsterdam http://t.co/KqB1e6a9mF #hva 
"Jul 10, 2014",,,https://twitter.com/DSSAmsterdam/status/487312865569689601,Ruurd Priester wordt research fellow bij HvA http://t.co/aw4S4FD0o9 
"Jul 8, 2014",,,https://twitter.com/DSSAmsterdam/status/486494200549371904,Looking for a game developer for an internship project with Amnesty International http://t.co/IiDwvfQvEq 
"Jul 8, 2014",,,https://twitter.com/DSSAmsterdam/status/486493911331135488,looking for a game developer for an internship project with Amnesty International at MediaLAB Amsterdam. 
"Jul 7, 2014",,,https://twitter.com/DSSAmsterdam/status/486020125007818752,Meeting @bharathmp today in Amsterdam. And having a training about scrum in designprocesses. #hva 
"Jul 1, 2014",,,https://twitter.com/DSSAmsterdam/status/484047431588663296,We're on a boat! http://t.co/PjW6QxWqSa 
"Jul 1, 2014",,,https://twitter.com/DSSAmsterdam/status/483999110643462144,I just backed Limited edition: the BIERKINI on @Kickstarter http://t.co/45M7rG3FzX 
"Jun 26, 2014",,2,https://twitter.com/DSSAmsterdam/status/482186248371843072,Happy Bday @INCAmsterdam #hva http://t.co/neJfVwjp6Z 
"Jun 26, 2014",,1,https://twitter.com/DSSAmsterdam/status/482132957751439360,Rory Sutherland #mpjc2014 http://t.co/7rXOEv1cl6 
"Jun 26, 2014",,1,https://twitter.com/DSSAmsterdam/status/482021148201607168,Today @CLICK_NL digital session + mix & match #mpjc2014 and 10 year anniversary @INCAmsterdam #hva 
"Jun 25, 2014",,1,https://twitter.com/DSSAmsterdam/status/481784231690244096,Red carpet: check. expo and presentations of 10 cool projects: check. Let the @medialab020 final presentations begin! http://… 
"Jun 25, 2014",,2,https://twitter.com/DSSAmsterdam/status/481780900209111040,Today 17:00 StudioHvA: showcase 10 digital media projects from the school of design & communication in collaboration w/ creative industries 
"Jun 25, 2014",,1,https://twitter.com/DSSAmsterdam/status/481652216525492224,Very proud … Today @mizukipedia starts working at @designthinkersg @medialab020 See: http://t.co/SI0PZsneLg http://t.co/T… 
"Jun 20, 2014",,,https://twitter.com/DSSAmsterdam/status/479874888656646144,"Hex clock, a clock that tells both what time and color it is http://t.co/fHhDp9Pm69 "
"Jun 19, 2014",,,https://twitter.com/DSSAmsterdam/status/479617091377844225,Olympic interactive bracelet in production... http://t.co/VTMfdkbnno 
"Jun 18, 2014",,,https://twitter.com/DSSAmsterdam/status/479155504707407872,"MediaLAB Amsterdam zoekt Interaction designer and programmer, Open Data & City Rankings project » http://t.co/bRUrEqnre8 via @fontaneljobs "
"Jun 18, 2014",,,https://twitter.com/DSSAmsterdam/status/479154544891265025,MediaLAB Amsterdam zoekt een (stagiair / afstudeerder) Game Designer - Games 4 Amnesty » http://t.co/BqecrnAoDn via @fontaneljobs 
"Jun 18, 2014",,,https://twitter.com/DSSAmsterdam/status/479154337495519232,MediaLAB Amsterdam zoekt Stage/Afstudeerder Interaction designer 3D design processes in fashion » http://t.co/bJ1ayG7ccp via @fontaneljobs 
"Jun 18, 2014",,,https://twitter.com/DSSAmsterdam/status/479154170356711424,MediaLAB Amsterdam zoekt een Interaction designer (afstudeerder / Stage) Google Glass Kit project » http://t.co/BspGwjcGaB via @fontaneljobs 
"Jun 17, 2014",,1,https://twitter.com/DSSAmsterdam/status/478776810206162944,Goodbye @fernandezmiren thanks for your input to improve our designprocess and implementing visual thinking in our system! #hva 
"Jun 17, 2014",,,https://twitter.com/DSSAmsterdam/status/478776428469551104,Top 5 Android libraries every Android developer should know about — Infinum https://t.co/l45mj2paiG 
"Jun 15, 2014",,1,https://twitter.com/DSSAmsterdam/status/478268684885307392,Minister van Onderwijs Heng Swee Keat uit Singapore test de smart WK-armband OGlow in het Medialab #HvA; hij werkt! http://t.co/5A… 
"Jun 15, 2014",,,https://twitter.com/DSSAmsterdam/status/478246128803000321,Minister uit Singapore op bezoek in het MediaLAB. // Singaporese minister op bezoek bij HvA | Folia Web http://t.co/Us4nM534QD #hva 
"Jun 15, 2014",,,https://twitter.com/DSSAmsterdam/status/478244349470597120,invitation to final presentations. For all interested in Media Design Innovation and talented young professionals http://t.co/tXn4DyYaPn 
"Jun 12, 2014",,,https://twitter.com/DSSAmsterdam/status/477053554990284800,"Measuring Amsterdam with Jochen Riester about Crowdsourcing, @GerBaron about Amsterdam towards a smart city #hva http://t.co/gPh9YiYkym "
"Jun 11, 2014",,,https://twitter.com/DSSAmsterdam/status/476787923179040768,"Virtual Reality night. About content creation, learning made virtual and tech documentation. Thanks @ordina #hva http://t.co/48jLoIKmul "
"Jun 11, 2014",,1,https://twitter.com/DSSAmsterdam/status/476619031970328576,Life after @CMDAmsterdam http://t.co/nXuw9DaeBH a good life! #hva 
"Jun 10, 2014",,1,https://twitter.com/DSSAmsterdam/status/476275004532076544,Ontwerpen voor gedragsverandering? Lees deze publicatie uit het touchpoints project van de HU http://t.co/V22zBgEICA 
"Jun 10, 2014",,,https://twitter.com/DSSAmsterdam/status/476274589346316288,looking forward to @ordina Virtual Experience Night wednesday jun 11th #hva 
"Jun 6, 2014",,2,https://twitter.com/DSSAmsterdam/status/474808295367393280,Projects from September #glass #OculusRift #opendata #3DFashion #appliedgames http://t.co/0xS0KzkF03 #hva #stage #afstuderen 
"Jun 5, 2014",,,https://twitter.com/DSSAmsterdam/status/474505098706825216,Collaborate now @Cisco http://t.co/7mbEVUYpuI 
"Jun 4, 2014",,191,https://twitter.com/DSSAmsterdam/status/474224812148391936,How Strava's cycling app is helping cities build better bike lanes http://t.co/QKzK3zv2PD http://t.co/Jv52rdn6Ca 
"Jun 4, 2014",,1,https://twitter.com/DSSAmsterdam/status/474224667063250946,Used dribbble for the first time @demadera 
"Jun 2, 2014",,1,https://twitter.com/DSSAmsterdam/status/473522964269641728,Voa @JorickScheerens Het Nieuwe Beroepsonderwijs: http://t.co/ReHWzt8KRS” Make any video your lesson http://t.co/qKdd38xdRe #hva 
"Jun 1, 2014",,108,https://twitter.com/DSSAmsterdam/status/473122384493694976,"The anatomy of the perfect blog post: Length, headline, images and more http://t.co/9EZg7gHY27 http://t.co/sDfizWwCM9 "
"May 29, 2014",,,https://twitter.com/DSSAmsterdam/status/471888661613539328,The Most Important Insights From Mary Meeker’s 2014 Internet Trends Report | TechCrunch http://t.co/a39IGFybl6 via @techcrunch 
"May 28, 2014",,11,https://twitter.com/DSSAmsterdam/status/471753777209700352,We're ecstatic to be joining forces with @appannie! Read about our shared goal for the future of app data: http://t.co/qqgQEQI… 
"May 28, 2014",,,https://twitter.com/DSSAmsterdam/status/471659106810736640,wednesday june 4th Handshake Event in A-LAB https://t.co/WHcx1LOPKQ interesting for final year students and start-ups #hva #Inholland 
"May 28, 2014",,,https://twitter.com/DSSAmsterdam/status/471523945389117441,Why Google Made Its Self-Driving Car So Darn Cute | TechCrunch http://t.co/BxWNgN7Ckh via @techcrunch 
"May 26, 2014",,,https://twitter.com/DSSAmsterdam/status/471009855210524672,“@HeyDesigner: Get Shit Done Kit http://t.co/KlVhM2QwuW” can't wait for the GSD pro kit from creative Tim #hva 
"May 26, 2014",,2,https://twitter.com/DSSAmsterdam/status/470791726097895424,Empathy for the user: Experience design secrets from an expert http://t.co/5JKXYNJsHm via @thenextweb 
"May 23, 2014",,2,https://twitter.com/DSSAmsterdam/status/469883785950294017,Selected as Finalist at #intel make it wearable contest! #hva #proud 
"May 22, 2014",,,https://twitter.com/DSSAmsterdam/status/469436168833359872,Skype with 25 students in Shanghai exchanging our experiences with design processes #hva http://t.co/FNUuYnLdCO 
"May 21, 2014",,,https://twitter.com/DSSAmsterdam/status/469029954228068352,Event in Rotterdam: electronic publishing in the Arts http://t.co/ozlWMsAnSK #hva 
"May 21, 2014",,,https://twitter.com/DSSAmsterdam/status/469026349458685952,Peerpitches in the lab! Lots of progress #hva http://t.co/khhyPsAcnf 
"May 20, 2014",,,https://twitter.com/DSSAmsterdam/status/468773914848415744,Invitation to the MediaLAB Amsterdam Final presentation June 25th 17:00h Amsterdam StudioHvA http://t.co/GLQdFSvnw8 #hva #uva #amsterdam 
"May 14, 2014",,1,https://twitter.com/DSSAmsterdam/status/466647043688366080,“@fernandezmiren: Creating the #businessmodel of @medialab020 projects! #visualthinking #valueproposition http://t.co/tWPUwcwfbM” #hva 
"May 13, 2014",,,https://twitter.com/DSSAmsterdam/status/466221089526669312,“@iMMovator: Het CMC Sport & Nieuwe Media gaat beginnen! Live te volgen via http://t.co/WRh52Y4l2s #immovator” #hva 
"May 12, 2014",,1,https://twitter.com/DSSAmsterdam/status/465887212488626176,Check out Measuring Amsterdam June 12: http://t.co/2Fgyp62Tt5 
"May 12, 2014",,,https://twitter.com/DSSAmsterdam/status/465769716678950912,wednesday may 15th BeamLAB Interactive in @De_Zwijger http://t.co/b0JpjSiM0z great line-up! #hva 
"May 7, 2014",,,https://twitter.com/DSSAmsterdam/status/464052610430156800,Demo oculus with new controllers @wemakevr #hva http://t.co/asjklKXFsO 
"May 7, 2014",,2,https://twitter.com/DSSAmsterdam/status/463976571410198528,3D doodle playground #hva http://t.co/p7GPywb12o 
"May 1, 2014",,17,https://twitter.com/DSSAmsterdam/status/461759479655440384,The best way to overcome #BigData confusion is by building tools that make it useful: @cesifoti writes for @sciam http://t.co… 
