Date,Viewcount,Likes,Post Link,Comments,Description
12 June 2019,,0,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F1307502605%2F%3Ffbclid%3DIwAR18CySB0RWZUip-P_3J-qROrTibko6cjEigpKkYCzHXMJlzQte8zp-gn2A&h=AT0eV1xReL-aXyJSGj02sQ2Q4yxQO6XoJio28pfRAVpgaMK11Bq0VP5A4OUBWu798SAnfX2rcfOo2wVp4AgDPe1Q-7BjOfNe9MBlTux3pM5M5vQmEyNZH9MHyMBkud0kWWw&__tn__=H-R&c[0]=AT259z65CcU0tP9rFNHXBbVhpT93MWhmus1ZlSPwhSJ62gqD3thvty_3t5CfvNfMsGh9lLkPE0f6d7YLMw6SR1CdHzIENaf3mhj_qUgG3iNGMeC-JOoZsUsLYDoxRdcsq6zSk36uubo-R23nXQ6HaLqlrdPtMMTSdWIh3giUB-B7v-U,0,Are you our new Digital Transformation Designer? https://www.linkedin.com/jobs/view/1307502605/
12 June 2019,,2,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2E5eYQf%3Ffbclid%3DIwAR3ohJtBSO7vVa1I1xepgIcw3RNMBn608XX22zvgjjhOQmOfxT6rU5EAyDc&h=AT2Jz695DEMRbv_bAVLA7xfeTgNoUlzhLtA0PX74vsBM4ssr_G8ZDc6aC4L3ALL9sHQ2aJlTAwG3dw5Rh3aBZfuCP8hxxDBKfF_oOj8OH0gUwxRKcOiw9AuAXImcQdoOexU&__tn__=%2CmH-R&c[0]=AT0nbDDGSX5ZiDbMnWASoygIglHN9ElW0-vg_zycYuBwRlFtHJk9B9l0Bs733_yuGGtQmnP5LfKoANrJ86_hc9UWpie24iv03dfZVjr4wY_UeKavTxYSqIdhM8-tvPDFb3-sJ6asHzQCBDuCiJilAYuyLnw79NB36Ue-HbHZmIQ8r8Q,0,"The Urban Village Project rethinks how we design, build, finance and share our future homes, neighbourhoods and cities. The aim is to allow for cheaper homes to enter the market, make it easier to live sustainably and affordably, and ensure more fulfilling ways of living together."
11 June 2019,,0,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2E5eYQf%3Ffbclid%3DIwAR1GUDEEcVdCGtVMSZkJ7jE5a3jtu-Q1xq_UmH1LXjqnWMBe-Lvp1Ncqkv8&h=AT2l3G3ZNJ7GTB6bocvLk7VuVpqA7d5KaaaH58Y9kkBiQrb0CihLfDUaM-Y-3i9wQaTyzrI6i6BOVMcsP9Fsxnqo0m6lJfE8MnV5_Mu2YMNNxoSz2Op8WkxajiuUHIzCZf8&__tn__=H-R&c[0]=AT3Ra-SIgCKkh5h4DZQ5SrTq3deKQ1KrAOqwVKLVY3X8q6YnsCJinybqlSWk2RUQXI_3OdkUN2xnQ-49c_e1CMLGfbNiIgLLC79GpiHkF3MHmfuj7rWvVYmp5nO5aP64z4_yPw4fooEfAVqiJSfceEqjDY0fYGd_ccUgyADClO-F-MA,0,Tomorrow is Mic Drop time! Will you be there? Free drinks and good talks
10 June 2019,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1077221159142147/?__cft__[0]=AZU-rrAd1L5fTgT5KEKF-PnJTDAOGU1ifUyvj30Ojz8ar0OKrf4609-F8v3LCy6Ep5uGsH-nHfxuXUqYQBlJTVFAuZfVOK1_ywNaB2G5g-DqCW1jlhUdMBBm50iHgk_uyJMsn6-n92RyGLRaYGfLRwbBD6PX2qG5knLnE53i1mvtAw&__tn__=EH-R,0,"SAVE THE DATE: Friday, July 5th, 2019. DCA mini-symposium on the final day of the HvA FDMCI OUTBURST festival.https://buff.ly/2Mx8ekD"
7 June 2019,,11,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2WscKW9%3Ffbclid%3DIwAR15cLYYCaTXPG87H8WcuBhqmliffDBytZNWG3B-5uLXqB0Lp1g9Xq8BtIw&h=AT1z2x5kYAesZRIFWLy53rVK6cRmPZQj9tte3TZyqwPJ1TPyWc1OfSeP8zv8OShJQhZJjKYVSpY8R1XB9fbsN9fvkQ5qFR9QcQzcZXduMokO0fmfXM3bGxcGF-QL5BFz4Qg&__tn__=H-R&c[0]=AT18gh-bgk1IlK4rBtidDCxudvr66DX_yHVVBk4_z9zFkNkeeohjXkRWSo8R6IWDh5jOEBBARbJ-EbYuqLnP1k6LpvgTIXmLRc5cqRnxeQythVXGUL-RdcxGWg2zYjNaL07fD_W1fL4e3WKTENyyPU_Es3xWS1Ak7U9WoBpOCpmZ2os,2,The first edition of our Energiser Workbook is out. Download it for free here:
6 June 2019,,2,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/1074306809433582/,0,"Interact with the talented learners, play with our digital installations, network with our partners and start conversations about how we can contribute to a positive transformation of society.https://digitalsocietyschool.org/event/dss-showcase-19-june/"
4 June 2019,,5,https://www.facebook.com/digitalsocietyschool/videos/615676975574840,0,You are invited to our upcoming Showcase! Join us the 19th of June. RSVP and more info: https://digitalsocietyschool.org/event/dss-showcase-19-june/ Watch the video to get the vibes of the showcase earlier this yeatr
3 June 2019,,14,https://www.facebook.com/digitalsocietyschool/photos/pcb.1072271776303752/1072270912970505/,0,We had a full house this weekend hosting the UX Camp Amsterdam 2019! Thanks all for joining 
3 June 2019,,6,https://www.facebook.com/worlddesignorg/photos/pcb.10158076226304587/10158076130519587/?__cft__[0]=AZUV5-7LWS8_42wHn-hoK_-IODsawABdw-nvlefTzRQhai-DU-Z9eBK2GXgoFTjukZt5czbko-fOsEnRT24uB2prVMi6f-Rzr-6XKrzD_-SPxpc3D0w6Z86QHfYq5c2K6QNIaxAD8DMh6ynRAW4i0eN_Fc9f_WzFMAwdXuQH5n7vNg&__tn__=*bH-y-R,0,
30 May 2019,,8,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2QtQncO%3Ffbclid%3DIwAR2D3Rsfwxn8EzyBFHzmmf8-JOuqBRMYIXvTm6n_n42TugMtxBevZAyiuTY&h=AT3ihS8I6eZWABV6I6kE-zX8DGEu-eGcTIQm_Jr86DyHrH4qbR7E84Nwrpb1wsM4KormA6pI8EgD0bQpq0olzyWxi2u3BLAABvTXV1EVzhdlHbP4rbxh4GW8R8WZ7jXPd9xn&__tn__=H-R&c[0]=AT2lW_EI-yBqKpdQqm5zmuFGyxG9ZE0gFNlPq9CTkuRxC0T3ANy0I2VDPRRoXcSolRkAGoeDIA9VJwl9whQKw5gWALsMeUoX7VO4vnfOmThKQlag_-mww6_Vhsg031yirQsSM3_Gh52_WrScIz1IpCJfdPqkaWd9NZTXCnEkS11gm3k,0,
29 May 2019,,3,https://digitalsocietyschool.org/event/migration-challenge-summer-school/?fbclid=IwAR1vctmKlyc8xeS6l9NdKUmeoWbjkx404eCO_A9TPYQw-4Oi0Bwe6YpZkf4,0,"What are you doing this summer? Join our fun, impactful and insightful “Migration Challenge” Summer School. Only 5 spots left! https://digitalsocietyschool.org/.../migration-challenge..."
29 May 2019,,1,https://www.facebook.com/CampusAmsterdam/photos/a.2094840280563415/2291894677524640/?__cft__[0]=AZVN_5KhKM9lzWj6W6NU9USepV0-1OlIaMSNOt18xYONJlHYRd5kfABcMat_SLlWQBoybKadNI4mdJP1Lbg6Wmin89-3U2ybSpiIeuRpi2Uoh1PiXFdybOB6-H1stclL1oA8tFwEZpF-UEVPXCqEzbp3irFjxAyeWhSjqXo2TC4aWg&__tn__=EH-y-R,0,Sounds cool! Who's going?
29 May 2019,,0,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2HyJTXo%3Ffbclid%3DIwAR2_BdkSoFxOXGD4hMXlO5re9fJ5QBgA6T7syh3EvxWt5IxKwdqk-s2fgYU&h=AT2YmM1oiqhRZ48kjVZJ9jxJCvlSQrdN2j7Dnmjf6KCex5d14jTEA7G5XigEdftIPiCln1Q4mpAbyH8NffhLMV8fMdMgqKEPn7bfjUwZLXrktyyz8ghlcghmyOcCmtWzWvtb&__tn__=H-R&c[0]=AT0JApHpmGxY-ICvUegaAG3WfC0PSnSnRLX3I1pdvl_4Dfq8T_2j9YhFJUpcXCI4_V34qsHJbC3C00UI3zaGi6tN9V-eyc_va30J8DHoqY1750xbpNdtNgTux_7CnyhALYqoj5y2SxRkJYt-1m_rtreQpw1vJ_pH31m538GIh_brX3g,0,"Why do most voice assistants have female names, and why do they have submissive personalities? The answer, says a new report released on Friday by UNESCO, the UN’s Education, Science and Culture agency, is that there are hardly any women working in the technical teams that develop these services and other cutting-edge digital tools."
28 May 2019,,6,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2EA6EoR%3Ffbclid%3DIwAR2_BdkSoFxOXGD4hMXlO5re9fJ5QBgA6T7syh3EvxWt5IxKwdqk-s2fgYU&h=AT2OuPhX1OSeFQee101sP0K2izu7TgEP47nKZyJe9xXdKKuOifE3eehyiXCxnyXT4tMKMtldU1InvSZnW4azYGGc8HgFqWwzQchD-XYuFJtjs80nx_kpSlXkflZNaygHJiog&__tn__=H-R&c[0]=AT1DecZFDtEdE9V2R1sgTr0o-k5FrPp-0nel7kdwPxtmi4LsZEQxfPr9NDWoBgFNpHQZ6AudtiHloD25nhEVeQAPvANwA5nZp9OxVnr5HO5BgagY0l-nG1thCIGvZaligrclNZ-95UxAIDuKdiB8TVXG3lbepjWa_hH8YwGSb-jooro,0,What is the source of your electricity and how much CO2 was emitted to produce it? Check it out live!
27 May 2019,,2,https://www.facebook.com/sustainablebusinessmodelacademy/photos/a.1864832160198602/2730544816960661/?__cft__[0]=AZX-Wa64bJ2hCgMXf089PWKqGA5gO9A_xXmiFOJ0SmyuPgDiIjqRrKREzeztvGlqaImKYdZ2jlnrwqppF4Z2utD9SGCfWkSAExirqniAkNxZH1Ep-3ok9r5bDaCxPrqpZjICX-_3rAMarL-ymqfEs2pYr91RXRWsTFX7d7K3eUU-wg&__tn__=EH-y-R,0,
27 May 2019,,2,https://t.co/qa17tI5wCY?fbclid=IwAR3XTANBqWbsOZ33btDK940uKX5w1egvHKnJyl77JW-rGFt49RW2HvqP4P8,0,"In a free service, bots call restaurants and make reservations. The technology is impressive, except for when the caller is actually a person."
24 May 2019,,10,https://digitalsocietyschool.org/event/opening-speculative-futures-amsterdam/?fbclid=IwAR0hz8I2r9JDqG_q5u58Y-bUye__G-Xl5a2X92-8AgOoYq_QhkzY0dTeLbE,0,"You're invited to join the ‘official’ opening of the Speculative Futures Chapter Amsterdam. Wednesday 29 May 2019, 18:00 - 20:30"
23 May 2019,,3,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2E5eYQf%3Ffbclid%3DIwAR1iRlb6wvTIbKNO6uYiyrjn20O89-IivOb7oSfIxTW4dJd7AfJbKSE0WB4&h=AT00icYdTjUaoiu-O1HRDI__l-BI13Gx6HeNbIrP9o1Vx3mV0Bz64f7SBKIcJKs5ybOyLNlQj-FvmNe1Lji8ubjQcDcyJTvN1JKnRVCifn6LMF8uFKZKNFelAN_8q3ohFfjd&__tn__=H-R&c[0]=AT2gsysdICt3s7jgIl6zZCZSg9rSZLJDSujb21NBlJ9vR4NcQ5OXufizuRuvV_a245eoFoLHiu5MWLj2w2Iyz7HCaNQ9xNLnqof6bq8CwRv5omU6YYsnNkoVkIeKGh_aCNtPONOKRUZz8zv6ILZpHm0VjO3AR5Q-2o8fNYomQKheZww,0,How can we use images in our research in a more meaningful way? Find it out on the next Mic Drop on 12 June!
17 May 2019,,0,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1060350704162526/?__cft__[0]=AZWJ5bZkDo463FMxKSsuiyW6lEsDLgNZoYcIl9h-nJQgq0s8JP1U6tZXkYWUg18NnHJpKthmEiMKtTcciv3CJcal6EvJTM-EhF7cXFk0eWw-t6NN7q3pm2oC3y8F35PgWx2KSkfIpZBkgnfzYDUWAMbFzIchaV7jOiViVh5MUQH4eQ&__tn__=EH-R,0,Next week our May Community Update will go out. Get inspired and stay up-to-date. Join our community here  https://buff.ly/2VMGUU0
16 May 2019,,0,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/1059682340896029/,0,Happy to announce our next Mic Drop with Marije ten Brink. How can we use images in our research in a more meaningful way? Find it out on 12 June: https://digitalsocietyschool.org/.../micdrop13.../
16 May 2019,,5,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Q5mz6g%3Ffbclid%3DIwAR2vnpTGyab4SX2ihlKhkNAI_GicHVuobxxYXyduwY4HNpnMuJ5wNJa40ks&h=AT0xhbMsns1x1owMNf99NRtI2KYEOOEkYRyHpriw9w8nQdolJzuQyTF6sLOVRKsW4CGDzM0xPONsnw0O728Y8pxA824NGx20ACC56bo9pocYHoH_P-tn5VD8N99pm9CYehxG&__tn__=H-R&c[0]=AT3IXAt41t1csUKsMpDlAjP7IlT8qkhYVqZXaESnq86IHEQAgUeBEAhBQJcGbmwW5seuiNn0ykWg2SDwUzixl0vJNUHvwQse42MNeix5vlC_xuAnG5XuqzC-n6hn28L2y1KlPlWBmnApAZP4hNhhomHjZIgrqJYoDCOb0ckM65eE168,0,"UXcamp Amsterdam is a one-day BarCamp where you can share your knowledge, stories, and passion about User Experience and related disciplines. Its a free event from the community for the community. There are no spectators, only contributors. And we are hosting it, on the first of June. Will you be there?"
15 May 2019,,0,https://www.theguardian.com/commentisfree/2019/may/08/mark-zuckerberg-has-to-go?fbclid=IwAR3ED9AlGp1GGw5L0o8aK5-BLBpFMOsC4EHmvwIdGzbpT_PE3TZjCCmtNjU,0,It’s time we dethrone Mark Zuckerberg and prove that Silicon Valley kings are not god
14 May 2019,,2,https://tech350.org/?fbclid=IwAR3daLIQl82v85JobcCpE1x_4gebriAzT2cQlIqmpcI_2oIEqQHL7oBLlao,0," The clock is ticking before the temperature rises above 1.5°, and technology is part of the problem, time to stand up and be counted, let the cloud providers know we want change.."
13 May 2019,,3,https://www.facebook.com/digitalsocietyschool/photos/a.795027107361555/1057641494433447/?__cft__[0]=AZVPP4NC-omA-f-H4at892BaTGK6FlB-pNXtLiIFEvd3VE4MGG47ymPLVoywjrEGduhQP5OArgR206iogw_Pvnmb4j5Yggg9U5aA4HNuViIhTAubTUAsxM7wcncfYgFGdPl8g4hNiK6R2uCrPQf3FUgP-1FhMlFcweWqRrBZc8QfEA&__tn__=~H-R,0,
13 May 2019,,1,https://digitalsocietyschool.org/?post_type=insight&p=2388,0,Alleen deze week kun je nog solliciteren voor de functie van Talent & Process Coordinator. Spreek je Nederlands én Engels en ben je goed in organiseren en coördineren?  https://digitalsocietyschool.org/.../vacancy-talent.../
13 May 2019,,6,https://www.fastcompany.com/90336381/the-new-digital-divide-is-between-people-who-opt-out-of-algorithms-and-people-who-dont?fbclid=IwAR0hz8I2r9JDqG_q5u58Y-bUye__G-Xl5a2X92-8AgOoYq_QhkzY0dTeLbE,0,"The savvier users are navigating away from devices and becoming aware about how algorithms affect their lives. Meanwhile, consumers who have less information are relying even more on algorithms to guide their decisions."
11 May 2019,,3,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/1056281717902758/,0,
10 May 2019,,0,https://space10.com/project/space10-x-molalab-see-through-the-eyes-of-a-computer/?fbclid=IwAR36ah8AG,0,Ever wondered how computers see the world?
9 May 2019,,0,https://www.nytimes.com/2019/05/06/climate/biodiversity-extinction-united-nations.html?fbclid=IwAR1zksHRN42yHgVcQoQIqBcaOD0dbKMCxV_7zsw8kOIZJhptWHd9OuXXek4,0,Humans Are Speeding Extinction and Altering the Natural World at an ‘Unprecedented’ Pace 
8 May 2019,,1,https://www.youtube.com/watch?v=o9NKb0Cpzz4&fbclid=IwAR0eiLvZ4WNqGUYKNd9ZSEOzHyugFDM2AEa4pKzSlfnhlrAdKLrLQFaAHlE,0,LIVESTREAM Join us live at Mic Drop #12 - Things that Predict starting 17:30. https://www.youtube.com/watch?v=o9NKb0Cpzz4
8 May 2019,,2,https://l.facebook.com/l.php?u=https%3A%2F%2Fdigitalsocietyschool.org%2Finsight%2Fvacancy-talent-process-coordinator-08-fte%2F%3Ffbclid%3DIwAR1LwxaPFTudpVHZrZmYBcuotZJUBiqBKvriTWMmKsbGgW1zA2FXKdgRHfc&h=AT36TQK4J8byk7WMStBFyqymhqA1OJzU7G29G1UcoEggXdu6lgkAHPMF2te_flDJHBYMnxjfH70bmfc4mxZiJ9oP-nGrZ0pvOpkjkRTcgS01auelQhINnNgJjMFQSKJzUi9u&__tn__=H-R&c[0]=AT2DD2b2p9Uzh-VAojOl7-ewyHeE-u46oUu7_dSDFZr3qXMqAl4i6zW-YSZCZylZldVQCy_tz2VxUvD6CoxH9SIppa0fIPxhNmaNJtWDuhWPwdEyS671JiTvnF0KgLHoDlqNqqxK7xaK5P1RT0Qat5p6OeNrrp3E4L84iIbO6LfTmM8,0,Are you the best Talent & Process Coordinator in town? And do you speak English and Dutch? Then we might be looking for you to join our team . https://digitalsocietyschool.org/.../vacancy-talent.../
6 May 2019,,9,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2LqGu0G%3Ffbclid%3DIwAR13ZMaZ1_Rcc_6vnefqzojnJpgSL2EamvUuFM7az_WVFTtj5sBpp_WzmHk&h=AT3CiMSGpuJmWwpN6XMXBKmEywI_nk3I7VptwoNM2luCoZHH5PeG_84Y9BfNt_tCEthPm_s943SlGmRgqqr24kTbopBrWSXXq6NEE0gW46NTVRJgP470Hz6pTnQf_doDB6d6&__tn__=H-R&c[0]=AT09wmxfZdpXvUdiLL2oencT_2gDbYv_9BfhDiS9P7ICTfQSFL5GbPOLwrUetC4PEFK90I-2le9lZuft93U7SsCHVpynS4xd6lML2qvW1BfrY2roexLq5Yvg7ZrA-9L8o93sHRdIwez5Iitnf7INcTSmYuj8xZNjcBzY2XX-gOtAE_c,1,"Are you interested in making social impact? Join our Digital Transformation Intensive Programme. Team up with social scientists, designers, coders and makers for 20 weeks in Amsterdam."
3 May 2019,,9,https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.hva.nl%2Fvacatures%2F1042908%2FTalent-%26-Process-Coordinator-Digital-Society-School-Amsterdam-(0%2C8-fte)%3Ffbclid%3DIwAR2oMBj1Zmi2fSbUL7h0ac7-mQV24vGV44FSrVHnRHmIiF0Yb-RzeavPkqo&h=AT38JaJTaHbcBJbKAwaZuYac2KzqxJEpQn633I0_e27dpDW8uqzllm56Z1qi6kKDIejJzpirI7KhZwi9CrgV9UoRthntX6n8dSakQ4zkyAN_NAkQIpBIgtXrEffjOMByMhDd&__tn__=H-R&c[0]=AT29JljU6k80uT4bzSx-Nnq3qzDdTETqN6cgEGcHb0mKfGojOcFm1mJHqtz0VVlI0szBhTEjJX8tYyTblVPNAUHCsifTqkHS8U9tL-ogAx1xDiG939cS22VSlWaFtGRzjjWWd99AUZ_CZz6t0W2jgiqwrA_kKGD8iSgl4xEBdt3CBc0,0,"Job alert! We zoeken een TALENT & PROCESS COORDINATOR voor onze studio in Amsterdam. Ben jij een organisatieheld(in), zelfstandig en flexibel? Check dan de vacature: http://www.hva.nl/.../Talent-&-ProcessCoordinator...http://www.hva.nl/.../Talent-&-Process-Coordinator..."
3 May 2019,,2,https://medium.com/digitalsocietyschool/robothings-for-social-good-micdrop-11-by-cristina-zaga-f5dbc6c1e836?fbclid=IwAR1_VHEjHEAxtaQ1KYi-DtvntC97jMKZr73CP_gpK3WVeRqMANt9Q4bFb_s,0,"""Everybody is saying: Robots are taking away my job. But if we design well, this will not happen. But, clearly we are getting scared."""
2 May 2019,,5,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2vphdcb%3Ffbclid%3DIwAR326guv5P58QlKgaLycfsEp20EnwGLRTnDGwdR0_tPLz0PtWxuOooEQueM&h=AT2YADir-tmEjSFbUDKv3WUJlTtxH1CSFTXS_GUMG5f4IkeS3SfkmSLvUdJDkkEdzT9K_5hOz-tNDomO6WB4Xn-8pJGiFWqg9VsJkwIXBMNOtOVdhcdQ8iEOqCWLXfmOUY91&__tn__=H-R&c[0]=AT137RfO7G3XujVQSmdscoA2dgd8C_yLlUTPAUbVnTM3Fht1t1fX9rgfZFWwQL7HGSEVmyAV1DblGFK-yPZm0zHsVbmGBT3gaGooM-5qvsOn_Ijyd_Vg31oVU0UOlCtXgmSb9tEAjaesSGK4vO3NCAJ8GEa61CycNZOMs7Z-ZUrtmy8,0,Mark Zuckerberg hosts Yuval Noah Harari for a frank conversation about some big challenges about the future of technology in society. The overarching question they debate is: what are we going to do about the systemic problems of the current technological revolution?
1 May 2019,,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2v3mtCp%3Ffbclid%3DIwAR2Q7wYJegmBqZIzpvZca8XgF7O0iSxRY7HPPjDnEFhMv6Y2h0lT4kG4XjE&h=AT1FDe-Kw_jWUuca4ydQzmculee2uzbvWypEpSohCu50tR63BkVhhTANcpL229TYtafKebAZqJz6oIxu4i8zjOW9zU4Tv0Wopavb6LEHq7lAam9Zfzy7-gD0twoG9xvtYtYr&__tn__=H-R&c[0]=AT1I___t9PDVmJV9SMtW_5MCV334Kd0_OjQeVUGWOfHuy66Amnj9kfPDGqVVyYyOoIe8_NP5WsfCfKw15OktGnMoAGKkoTDpMS7-0KJoMHX1h8yxEYo1QdJx9GHbawZmx5c547b_GvDpcYUntLqlVUfQISDFJSmy78_U0-admY2yWYg,0,"Only one more week till our Mic Drop by Iskander Smit about Things that Predict. You're welcome to join, drinks included "
30 April 2019,,2,https://mycreativetype.com/?fbclid=IwAR3BabHmjw1G_Iz39NY96jwoWdVHb2Gch99CnSTBwKZpA_GPAkTezobEp9Y,1,Everyone has a Creative Type. What’s yours?https://mycreativetype.com
29 April 2019,,6,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1048944841969779/,0,No better start of the week than tweaking one of our 
29 April 2019,,8,https://www.nytimes.com/2019/04/24/health/artificial-speech-brain-injury.html?fbclid=Iw,0,"A prosthetic voice decodes what the brain intends to say and generates (mostly) understandable speech, no muscle movement needed."
24 April 2019,,2,https://www.facebook.com/digitalsocietyschool/photos/a.795027410694858/1045940735603523/,0,"If the Things we use know our future, then the experience of surprise, failing and spontaneity are at risk. You are invited to join our Mic Dop 8 May. Drinks included! https://www.meetup.com/MicDrops/events/260538910/"
24 April 2019,,0,https://wepresent.wetransfer.com/story/kimchi-and-chips/?fbclid=IwAR2Q7wYJegmBqZIzpvZca8XgF7O0iSxRY7HPPjDnEFhMv6Y2h0lT4kG4XjE,0,"Experimental art duo Kimchi and Chips took over its courtyard with Halo, made up of 99 robotic mirrors which tilt and turn throughout the day to follow the sun’s movement like sunflowers."
23 April 2019,,5,https://digitalsocietyschool.org/20-weeks-programme/?fbclid=IwAR0nLSQw33Ozb2ccVXnRtMWim8MXR2WHwJUVHRPNl-8toUm8QomDmJlhSPk,0," The Easter days are gone, so let's continue our selection programme for the tracks starting in September. Wanna join us as a learner? https://digitalsocietyschool.org/20-weeks-program/"
16 April 2019,,4,http://cutfoldtemplates.com/?fbclid=IwAR2lJSz-ricBo140quQwwghb0dXpYoAcfDtiE8LAeEnojJ1rx40lYmWupXs,0,It's not all about digital in this world... http://cutfoldtemplates.com
15 April 2019,,0,https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.whichfaceisreal.com%2F%3Ffbclid%3DIwAR1hAfHwpAxwoSTkmrc17bWnv45dP6HAwVgstWtoHRwNMzvZD33w9G29y8M&h=AT2aDrq23zeO4yj25bHANV_9Rdk1JNHudqfWssj1gIi3FkffMiza9CKzlMpfiWVNkStzBr_Do96tUiJQZ3AcK-G5ps12UC5rVhRHc4rEi0YKyasJVYJdhqkynPyC62sRS2EQ&__tn__=H-R&c[0]=AT3ny8Ts39dPdYM5bwoGn9PUhMhoPACuy5Yc0RQGboNj-NtIXfiXi5pXS_SU9jf0C0CAFr-M_89_NPQGq697EgAmzoFOh0TGM03BGCmIpDUnUPPcv99ekRfgXZWQ7-a7djA-hHr4H6QWa9DVuUNdNDm1YisMViTCMtbc10t0dyg2HGg,0, Which Face Is Real? Seeing through the illusions of a fabricated world. http://www.whichfaceisreal.com
11 April 2019,,3,https://techcrunch.com/2019/02/02/japans-society-5-0-initiative-is-a-roadmap-for-todays-entrepreneurs/?fbclid=IwAR1IKhiqvwmRWOh3OX0e4oy2DPxdWeSS3KAfms1lzFUo2SAJ4j6Hxzl6O7s,0,"Japan, still suffering the consequences of its “Lost Decade” of economic stagnation, is eyeing a transformation more radical than any the industrialized world has ever seen."
11 April 2019,,1,https://www.facebook.com/events/1130376203811027/?__cft__[0]=AZXnB47z93Mwbu5LD0yDAFFZ4FpwAcjIWsnpJTdFuWXC2p-Ma6Bk1GlB3xtXMQTqh6l3RUj8w6Q0zRUTx9plBf-ElE4Jb_WBLJ0gs5Cg-PBXNrcDtdY-ofmzutJamdO1crDGHXxhxnJdJyvIquu7iQNv&__tn__=H-R,0,
11 April 2019,,2,https://thecreativeindependent.com/guides/how-to-embrace-mistakes-without-romanticizing-failure/?fbclid=IwAR1QDXXbsD74piL_fAkFypllku8Rqeb_JdvBxCInhvsld6wRIFME1WT_yl4,0,"How to embrace mistakes without romanticizing failure? A set of tactics you can use to renegotiate your relationship with failure, written and illustrated by Juliana Castro."
10 April 2019,,2,https://www.youtube.com/watch?v=dLKeOnxgRxE,0,‪Livestream starting 17:30: Mic Drop #11 Robothings for social good. Join us from wherever you are https://www.youtube.com/watch?v=dLKeOnxgRxE
10 April 2019,,7,https://www.facebook.com/digitalsocietyschool/videos/266654487545917,0,Getting ready for the Mic Drop! Can’t make it? Livestream is on its way. Stay tuned!
27 March 2019,,0,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.meetup.com%2FMicDrops%2Fevents%2F259870362%2F%3Ffbclid%3DIwAR2hypPNr8QOyWtBLKEdJ1vjipYo1MxM4zqwNlUaXTUi9Y41OcGV_E4BWjY&h=AT3fSFaQr-Xymvn2W4MdASnUnc_FtBX6kAoYJBRUjMtbEDZ3o-QsOE0dXXnbXdFLLir4j5CiPssIKH5nuqpAOM1zme6-QhM6gBvfcgsdEyU9bAA70qjqyEjIfr9TB1o4qFwB&__tn__=H-y-R&c[0]=AT3hwNViAXZTw2805A3vZMPX1eZ5JtU2U71btSmlvuybU9E0WKiESXJEmk20HiAKBUL3Lz5n5ZFNRIONrnavJjbaGxk4ZR9-11CuivIaVFIjQI4TnGg4lOgPsU40tZgYpKYhkL_pUo9xmu32q1E7nXBaw1mvldUyXKos87OLuZu8o7DSDTSN9vKWePvH6bIjmmN1toc,0,Robothings for social good  Only two more weeks to go! RSVP for MIC DROP #11 via:https://www.meetup.com/MicDrops/events/259870362/
9 April 2019,,3,https://l.facebook.com/l.php?u=https%3A%2F%2Fwdo.org%2Fprogrammes%2Fwidd%2Fwidd2019%2Fjoin-the-jam%2F%3Ffbclid%3DIwAR2oMBj1Zmi2fSbUL7h0ac7-mQV24vGV44FSrVHnRHmIiF0Yb-RzeavPkqo&h=AT1bymf5VxQroP9LX2oZ9OyES4jdA3ULLybz-X0mwARTY-Ej5xA-3gLSmUpUsowmOhcLIQYOc6VHWb-Jhsf5c8NRlNdNcm5f0hxgrQRA016jqbFkNKJ5OqKXUCt3A4E4K4mS&__tn__=H-R&c[0]=AT14vhUaQtRTaqE9uU8FiJLiFiBX6zqogyXTtZiqGcR6-2NTKVrj_Ba2uzvrOTrND41myc5xmgpgnHzmbdm4ppbUL2f2sXJLapyLc3nZXo4hHYgSdpUc9EsKr9PGEwIDjNzmNKBQg39K2__Vv1xiAT9pkilalXG1Sl84iAfWcpbP9wg,0,Very happy we are partnering up with World Design Organization with our Global Goals Jam for the #widd2019 join us and organise a one day jam to explore how design can contribute to #sdg12. https://wdo.org/programmes/widd/widd2019/join-the-jam/
